DateTime,State,State_postal,FIPS_state,S,E,I,I_acum,I_active,R
2021-03-07,Alabama,AL,01,4903185,34587,408,499819,13833,-1
2021-03-08,Alabama,AL,01,4903185,33124,273,500092,13249,0
2021-03-09,Alabama,AL,01,4903185,32736,524,500616,13096,38
2021-03-10,Alabama,AL,01,4903185,31064,782,501398,12425,36
2021-03-11,Alabama,AL,01,4903185,30104,865,502263,12043,52
2021-03-12,Alabama,AL,01,4903185,28997,448,502711,11601,25
2021-03-13,Alabama,AL,01,4903185,28637,594,503305,11456,28
2021-03-14,Alabama,AL,01,4903185,27474,368,503673,10990,0
2021-03-15,Alabama,AL,01,4903185,37442,4556,508229,14977,2
2021-03-16,Alabama,AL,01,4903185,37371,488,508717,14948,8
2021-03-17,Alabama,AL,01,4903185,37637,759,509476,15055,26
2021-03-18,Alabama,AL,01,4903185,32235,572,510048,12894,28
2021-03-19,Alabama,AL,01,4903185,31255,531,510579,12503,34
2021-03-20,Alabama,AL,01,4903185,30501,508,511087,12200,11
2021-03-21,Alabama,AL,01,4903185,30120,373,511460,12049,0
2021-03-22,Alabama,AL,01,4903185,29900,319,511779,11960,0
2021-03-23,Alabama,AL,01,4903185,29244,10,511789,11697,14
2021-03-24,Alabama,AL,01,4903185,30231,922,512711,12095,37
2021-03-25,Alabama,AL,01,4903185,29349,427,513138,11740,17
2021-03-26,Alabama,AL,01,4903185,28293,442,513580,11317,19
2021-03-27,Alabama,AL,01,4903185,28401,492,514072,11361,3
2021-03-28,Alabama,AL,01,4903185,27714,319,514391,11086,0
2021-03-29,Alabama,AL,01,4903185,27369,228,514619,10946,0
2021-03-30,Alabama,AL,01,4903185,16877,361,514980,6751,1
2021-03-31,Alabama,AL,01,4903185,16674,408,515388,6671,27
2021-04-01,Alabama,AL,01,4903185,15971,478,515866,6390,-1
2021-04-02,Alabama,AL,01,4903185,15546,400,516266,6218,54
2021-04-03,Alabama,AL,01,4903185,15087,349,516615,6036,30
2021-04-04,Alabama,AL,01,4903185,14303,194,516809,5722,0
2021-04-05,Alabama,AL,01,4903185,13640,109,516918,5458,1
2021-04-06,Alabama,AL,01,4903185,13339,196,517114,5335,14
2021-04-07,Alabama,AL,01,4903185,14161,338,517452,5663,0
2021-04-08,Alabama,AL,01,4903185,13012,464,517916,5205,23
2021-04-09,Alabama,AL,01,4903185,12742,318,518234,5096,11
2021-04-10,Alabama,AL,01,4903185,12519,354,518588,5008,26
2021-04-11,Alabama,AL,01,4903185,12071,311,518899,4827,0
2021-04-12,Alabama,AL,01,4903185,11699,172,519071,4680,0
2021-04-13,Alabama,AL,01,4903185,14709,1432,520503,5884,10
2021-04-14,Alabama,AL,01,4903185,14498,277,520780,5800,6
2021-04-15,Alabama,AL,01,4903185,14536,421,521201,5813,8
2021-04-16,Alabama,AL,01,4903185,14390,422,521623,5757,3
2021-04-17,Alabama,AL,01,4903185,14658,508,522131,5865,51
2021-04-18,Alabama,AL,01,4903185,14467,270,522401,5786,0
2021-04-19,Alabama,AL,01,4903185,14257,111,522512,5703,0
2021-04-20,Alabama,AL,01,4903185,17592,1443,523955,7037,8
2021-04-21,Alabama,AL,01,4903185,18129,412,524367,7253,9
2021-04-22,Alabama,AL,01,4903185,18994,682,525049,7597,17
2021-04-23,Alabama,AL,01,4903185,18903,428,525477,7561,16
2021-04-24,Alabama,AL,01,4903185,19166,421,525898,7664,11
2021-04-25,Alabama,AL,01,4903185,18858,233,526131,7543,0
2021-04-26,Alabama,AL,01,4903185,18626,217,526348,7449,1
2021-04-27,Alabama,AL,01,4903185,19092,359,526707,7636,2
2021-04-28,Alabama,AL,01,4903185,16451,376,527083,6580,25
2021-04-29,Alabama,AL,01,4903185,16833,430,527513,6733,8
2021-04-30,Alabama,AL,01,4903185,16806,409,527922,6721,9
2021-05-01,Alabama,AL,01,4903185,16717,387,528309,6686,17
2021-05-02,Alabama,AL,01,4903185,16167,288,528597,6466,0
2021-05-03,Alabama,AL,01,4903185,15960,187,528784,6383,0
2021-05-04,Alabama,AL,01,4903185,15683,0,528784,6272,0
2021-05-05,Alabama,AL,01,4903185,13730,662,529446,5491,17
2021-05-06,Alabama,AL,01,4903185,14114,565,530011,5644,16
2021-05-07,Alabama,AL,01,4903185,13195,314,530325,5276,20
2021-05-08,Alabama,AL,01,4903185,13165,419,530744,5267,12
2021-05-09,Alabama,AL,01,4903185,12722,244,530988,5090,0
2021-05-10,Alabama,AL,01,4903185,12406,106,531094,4963,0
2021-05-11,Alabama,AL,01,4903185,12643,310,531404,5056,7
2021-05-12,Alabama,AL,01,4903185,12613,347,531751,5044,12
2021-05-13,Alabama,AL,01,4903185,14533,1144,532895,5812,4
2021-05-14,Alabama,AL,01,4903185,25751,4918,537813,10300,23
2021-05-15,Alabama,AL,01,4903185,29762,2016,539829,11907,14
2021-05-16,Alabama,AL,01,4903185,29436,254,540083,11774,0
2021-05-17,Alabama,AL,01,4903185,29176,184,540267,11670,0
2021-05-18,Alabama,AL,01,4903185,29542,336,540603,11819,5
2021-05-19,Alabama,AL,01,4903185,30272,288,540891,12107,2
2021-05-20,Alabama,AL,01,4903185,29468,339,541230,11784,32
2021-05-21,Alabama,AL,01,4903185,29152,443,541673,11662,3
2021-05-22,Alabama,AL,01,4903185,29004,255,541928,11603,32
2021-05-23,Alabama,AL,01,4903185,28449,196,542124,11380,0
2021-05-24,Alabama,AL,01,4903185,28174,132,542256,11268,0
2021-05-25,Alabama,AL,01,4903185,28672,306,542562,11468,12
2021-05-26,Alabama,AL,01,4903185,28569,269,542831,11427,14
2021-05-27,Alabama,AL,01,4903185,28562,346,543177,11426,2
2021-05-28,Alabama,AL,01,4903185,26271,228,543405,10510,6
2021-05-29,Alabama,AL,01,4903185,13983,0,543405,5592,0
2021-05-30,Alabama,AL,01,4903185,8940,0,543405,3576,0
2021-05-31,Alabama,AL,01,4903185,8305,0,543405,3322,0
2021-06-01,Alabama,AL,01,4903185,9451,640,544045,3778,10
2021-06-02,Alabama,AL,01,4903185,9986,553,544598,3995,11
2021-06-03,Alabama,AL,01,4903185,10340,430,545028,4137,21
2021-06-04,Alabama,AL,01,4903185,10889,557,545585,4355,10
2021-06-05,Alabama,AL,01,4903185,9780,0,545585,3912,0
2021-06-06,Alabama,AL,01,4903185,9134,0,545585,3657,0
2021-06-07,Alabama,AL,01,4903185,10498,739,546324,4200,19
2021-06-08,Alabama,AL,01,4903185,10706,216,546540,4284,3
2021-06-09,Alabama,AL,01,4903185,10708,305,546845,4283,29
2021-06-10,Alabama,AL,01,4903185,10762,290,547135,4304,3
2021-06-11,Alabama,AL,01,4903185,10368,188,547323,4146,14
2021-06-12,Alabama,AL,01,4903185,9796,0,547323,3918,0
2021-06-13,Alabama,AL,01,4903185,9796,0,547323,3918,0
2021-06-14,Alabama,AL,01,4903185,11174,550,547873,4468,8
2021-06-15,Alabama,AL,01,4903185,11891,290,548163,4758,7
2021-06-16,Alabama,AL,01,4903185,10698,160,548323,4278,7
2021-06-17,Alabama,AL,01,4903185,9310,0,548323,3725,0
2021-06-18,Alabama,AL,01,4903185,9070,334,548657,3629,18
2021-06-19,Alabama,AL,01,4903185,7681,0,548657,3072,0
2021-06-20,Alabama,AL,01,4903185,7681,0,548657,3072,0
2021-06-21,Alabama,AL,01,4903185,8569,356,549013,3428,5
2021-06-22,Alabama,AL,01,4903185,6720,0,549013,2689,0
2021-06-23,Alabama,AL,01,4903185,7135,381,549394,2854,17
2021-06-24,Alabama,AL,01,4903185,6375,0,549394,2549,0
2021-06-25,Alabama,AL,01,4903185,6997,540,549934,2799,8
2021-06-26,Alabama,AL,01,4903185,6528,0,549934,2611,0
2021-06-27,Alabama,AL,01,4903185,6528,0,549934,2611,0
2021-06-28,Alabama,AL,01,4903185,7824,517,550451,3128,2
2021-06-29,Alabama,AL,01,4903185,6452,0,550451,2578,0
2021-06-30,Alabama,AL,01,4903185,7049,532,550983,2820,14
2021-07-01,Alabama,AL,01,4903185,6652,0,550983,2660,0
2021-07-02,Alabama,AL,01,4903185,7434,315,551298,2975,6
2021-07-03,Alabama,AL,01,4903185,6604,0,551298,2641,0
2021-07-04,Alabama,AL,01,4903185,6604,0,551298,2641,0
2021-07-05,Alabama,AL,01,4903185,6604,0,551298,2641,0
2021-07-06,Alabama,AL,01,4903185,5714,0,551298,2285,0
2021-07-07,Alabama,AL,01,4903185,9745,1613,552911,3898,29
2021-07-08,Alabama,AL,01,4903185,8796,0,552911,3517,0
2021-07-09,Alabama,AL,01,4903185,11689,1160,554071,4677,11
2021-07-10,Alabama,AL,01,4903185,11685,534,554605,4671,4
2021-07-11,Alabama,AL,01,4903185,11685,0,554605,4671,0
2021-07-12,Alabama,AL,01,4903185,13206,610,555215,5281,0
2021-07-13,Alabama,AL,01,4903185,11909,0,555215,4764,0
2021-07-14,Alabama,AL,01,4903185,15406,1398,556613,6162,26
2021-07-15,Alabama,AL,01,4903185,16490,965,557578,6595,11
2021-07-16,Alabama,AL,01,4903185,18980,999,558577,7594,3
2021-07-17,Alabama,AL,01,4903185,20448,901,559478,8180,1
2021-07-18,Alabama,AL,01,4903185,22264,724,560202,8904,0
2021-07-19,Alabama,AL,01,4903185,24054,718,560920,9622,0
2021-07-20,Alabama,AL,01,4903185,27534,1391,562311,11013,17
2021-07-21,Alabama,AL,01,4903185,31620,1632,563943,12645,2
2021-07-22,Alabama,AL,01,4903185,31498,1567,565510,12599,6
2021-07-23,Alabama,AL,01,4903185,35829,1733,567243,14332,4
2021-07-24,Alabama,AL,01,4903185,37647,1888,569131,15060,11
2021-07-25,Alabama,AL,01,4903185,40152,1536,570667,16062,0
2021-07-26,Alabama,AL,01,4903185,43664,1403,572070,17465,0
2021-07-27,Alabama,AL,01,4903185,48803,2667,574737,19522,9
2021-07-28,Alabama,AL,01,4903185,55622,2726,577463,22248,18
2021-07-29,Alabama,AL,01,4903185,52128,0,577463,20850,0
2021-07-30,Alabama,AL,01,4903185,49713,0,577463,19885,0
2021-07-31,Alabama,AL,01,4903185,67577,8144,585607,27030,26
2021-08-01,Alabama,AL,01,4903185,69817,1798,587405,27927,0
2021-08-02,Alabama,AL,01,4903185,72274,1705,589110,28908,0
2021-08-03,Alabama,AL,01,4903185,78739,3307,592417,31497,6
2021-08-04,Alabama,AL,01,4903185,83755,3399,595816,33505,19
2021-08-05,Alabama,AL,01,4903185,89232,3817,599633,35690,13
2021-08-06,Alabama,AL,01,4903185,94521,3685,603318,37808,26
2021-08-07,Alabama,AL,01,4903185,99917,3891,607209,39966,24
2021-08-08,Alabama,AL,01,4903185,95198,0,607209,38078,0
2021-08-09,Alabama,AL,01,4903185,103549,4877,612086,41419,1
2021-08-10,Alabama,AL,01,4903185,109579,3815,615901,43831,23
2021-08-11,Alabama,AL,01,4903185,112538,3851,619752,45015,41
2021-08-12,Alabama,AL,01,4903185,116142,4167,623919,46456,35
2021-08-13,Alabama,AL,01,4903185,126105,3986,627905,50442,41
2021-08-14,Alabama,AL,01,4903185,126105,0,627905,50442,0
2021-08-15,Alabama,AL,01,4903185,123224,6992,634897,49290,33
2021-08-16,Alabama,AL,01,4903185,124895,2466,637363,49958,1
2021-08-17,Alabama,AL,01,4903185,130690,4023,641386,52276,33
2021-08-18,Alabama,AL,01,4903185,133580,4465,645851,53434,40
2021-08-19,Alabama,AL,01,4903185,134811,3890,649741,53925,42
2021-08-20,Alabama,AL,01,4903185,134765,3799,653540,53907,28
2021-08-21,Alabama,AL,01,4903185,141081,6210,659750,56432,58
2021-08-22,Alabama,AL,01,4903185,139639,3315,663065,55856,0
2021-08-23,Alabama,AL,01,4903185,146113,2588,665653,58444,0
2021-08-24,Alabama,AL,01,4903185,133912,0,665653,53567,0
2021-08-25,Alabama,AL,01,4903185,124381,0,665653,49752,0
2021-08-26,Alabama,AL,01,4903185,142611,11142,676795,57043,103
2021-08-27,Alabama,AL,01,4903185,144773,5033,681828,57909,50
2021-08-28,Alabama,AL,01,4903185,150282,6190,688018,60113,66
2021-08-29,Alabama,AL,01,4903185,158863,3433,691451,63546,3
2021-08-30,Alabama,AL,01,4903185,149063,3072,694523,59626,0
2021-08-31,Alabama,AL,01,4903185,155915,5206,699729,62366,61
2021-09-01,Alabama,AL,01,4903185,157583,4691,704420,63034,8
2021-09-02,Alabama,AL,01,4903185,159706,5312,709732,63881,39
2021-09-03,Alabama,AL,01,4903185,162795,5128,714860,65119,64
2021-09-04,Alabama,AL,01,4903185,164346,4420,719280,65740,20
2021-09-05,Alabama,AL,01,4903185,155927,2842,722122,62372,1
2021-09-06,Alabama,AL,01,4903185,154058,2566,724688,61623,1
2021-09-07,Alabama,AL,01,4903185,154269,2672,727360,61707,4
2021-09-08,Alabama,AL,01,4903185,166244,4791,732151,66498,68
2021-09-09,Alabama,AL,01,4903185,177163,4367,736518,70865,64
2021-09-10,Alabama,AL,01,4903185,161306,4800,741318,64523,53
2021-09-11,Alabama,AL,01,4903185,159959,4494,745812,63984,68
2021-09-12,Alabama,AL,01,4903185,148971,1794,747606,59588,3
2021-09-13,Alabama,AL,01,4903185,147121,2692,750298,58847,2
2021-09-14,Alabama,AL,01,4903185,149298,3944,754242,59719,40
2021-09-15,Alabama,AL,01,4903185,145412,3651,757893,58164,66
2021-09-16,Alabama,AL,01,4903185,143617,3972,761865,57445,72
2021-09-17,Alabama,AL,01,4903185,137768,2974,764839,55107,192
2021-09-18,Alabama,AL,01,4903185,133602,3462,768301,53441,161
2021-09-19,Alabama,AL,01,4903185,127773,2090,770391,51111,1
2021-09-20,Alabama,AL,01,4903185,125476,1920,772311,50189,0
2021-09-21,Alabama,AL,01,4903185,127110,3220,775531,50843,250
2021-09-22,Alabama,AL,01,4903185,127972,3018,778549,51189,205
2021-09-23,Alabama,AL,01,4903185,124411,3366,781915,49764,133
2021-09-24,Alabama,AL,01,4903185,119912,2569,784484,47966,123
2021-09-25,Alabama,AL,01,4903185,115251,2937,787421,46103,101
2021-09-26,Alabama,AL,01,4903185,108113,1633,789054,43242,0
2021-09-27,Alabama,AL,01,4903185,107603,1594,790648,43042,3
2021-09-28,Alabama,AL,01,4903185,105837,1984,792632,42334,130
2021-09-29,Alabama,AL,01,4903185,101323,2141,794773,40531,45
2021-09-30,Alabama,AL,01,4903185,96456,1702,796475,38582,99
2021-10-01,Alabama,AL,01,4903185,91136,1845,798320,36455,94
2021-10-02,Alabama,AL,01,4903185,87403,1480,799800,34961,76
2021-10-03,Alabama,AL,01,4903185,80978,892,800692,32391,1
2021-10-04,Alabama,AL,01,4903185,77598,736,801428,31037,1
2021-10-05,Alabama,AL,01,4903185,76669,1549,802977,30666,71
2021-10-06,Alabama,AL,01,4903185,71797,1272,804249,28718,70
2021-10-07,Alabama,AL,01,4903185,67403,1262,805511,26962,63
2021-10-08,Alabama,AL,01,4903185,61611,1049,806560,24645,81
2021-10-09,Alabama,AL,01,4903185,57486,919,807479,22995,101
2021-10-10,Alabama,AL,01,4903185,51777,653,808132,20711,1
2021-10-11,Alabama,AL,01,4903185,48862,467,808599,19545,1
2021-10-12,Alabama,AL,01,4903185,47094,886,809485,18837,10
2021-10-13,Alabama,AL,01,4903185,44670,1016,810501,17869,111
2021-10-14,Alabama,AL,01,4903185,41945,1050,811551,16778,121
2021-10-15,Alabama,AL,01,4903185,40549,1143,812694,16219,41
2021-10-16,Alabama,AL,01,4903185,37905,787,813481,15161,37
2021-10-17,Alabama,AL,01,4903185,35564,544,814025,14225,0
2021-10-18,Alabama,AL,01,4903185,34174,338,814363,13671,0
2021-10-19,Alabama,AL,01,4903185,34738,961,815324,13896,84
2021-10-20,Alabama,AL,01,4903185,32531,665,815989,13012,48
2021-10-21,Alabama,AL,01,4903185,32014,1065,817054,12805,9
2021-10-22,Alabama,AL,01,4903185,32856,1598,818652,13141,58
2021-10-23,Alabama,AL,01,4903185,32592,945,819597,13037,28
2021-10-24,Alabama,AL,01,4903185,31330,414,820011,12532,1
2021-10-25,Alabama,AL,01,4903185,30447,301,820312,12180,0
2021-10-26,Alabama,AL,01,4903185,31635,943,821255,12656,17
2021-10-27,Alabama,AL,01,4903185,47909,7393,828648,19163,8
2021-10-28,Alabama,AL,01,4903185,50720,2141,830789,20288,52
2021-10-29,Alabama,AL,01,4903185,49035,376,831165,19614,48
2021-10-30,Alabama,AL,01,4903185,47396,488,831653,18959,41
2021-10-31,Alabama,AL,01,4903185,46412,394,832047,18566,0
2021-11-01,Alabama,AL,01,4903185,45591,217,832264,18239,0
2021-11-02,Alabama,AL,01,4903185,46613,745,833009,18646,56
2021-11-03,Alabama,AL,01,4903185,45427,484,833493,18169,47
2021-11-04,Alabama,AL,01,4903185,46481,1089,834582,18593,58
2021-11-05,Alabama,AL,01,4903185,45254,575,835157,18103,52
2021-11-06,Alabama,AL,01,4903185,42720,583,835740,17088,48
2021-11-07,Alabama,AL,01,4903185,41090,292,836032,16435,0
2021-11-08,Alabama,AL,01,4903185,40613,223,836255,16244,0
2021-11-09,Alabama,AL,01,4903185,42347,995,837250,16938,45
2021-11-10,Alabama,AL,01,4903185,40431,178,837428,16173,38
2021-11-11,Alabama,AL,01,4903185,23660,686,838114,9466,17
2021-11-12,Alabama,AL,01,4903185,20117,722,838836,8047,0
2021-11-13,Alabama,AL,01,4903185,20673,600,839436,8271,47
2021-11-14,Alabama,AL,01,4903185,20104,259,839695,8042,0
2021-11-15,Alabama,AL,01,4903185,19759,258,839953,7906,0
2021-11-16,Alabama,AL,01,4903185,20575,542,840495,8231,18
2021-11-17,Alabama,AL,01,4903185,19956,496,840991,7982,26
2021-11-18,Alabama,AL,01,4903185,19977,492,841483,7990,18
2021-11-19,Alabama,AL,01,4903185,18440,473,841956,7374,20
2021-11-20,Alabama,AL,01,4903185,18702,680,842636,7479,10
2021-11-21,Alabama,AL,01,4903185,17918,272,842908,7168,0
2021-11-22,Alabama,AL,01,4903185,17822,253,843161,7129,0
2021-11-23,Alabama,AL,01,4903185,18815,619,843780,7525,13
2021-11-24,Alabama,AL,01,4903185,17362,416,844196,6946,16
2021-11-25,Alabama,AL,01,4903185,17912,398,844594,7166,13
2021-11-26,Alabama,AL,01,4903185,16200,0,844594,6480,0
2021-11-27,Alabama,AL,01,4903185,15290,357,844951,6115,0
2021-11-28,Alabama,AL,01,4903185,14178,157,845108,5672,0
2021-11-29,Alabama,AL,01,4903185,13977,176,845284,5589,1
2021-11-30,Alabama,AL,01,4903185,14521,477,845761,5808,3
2021-12-01,Alabama,AL,01,4903185,14505,536,846297,5802,24
2021-12-02,Alabama,AL,01,4903185,15182,767,847064,6073,14
2021-12-03,Alabama,AL,01,4903185,15435,595,847659,6176,15
2021-12-04,Alabama,AL,01,4903185,15449,478,848137,6181,13
2021-12-05,Alabama,AL,01,4903185,14656,361,848498,5862,0
2021-12-06,Alabama,AL,01,4903185,14679,281,848779,5871,0
2021-12-07,Alabama,AL,01,4903185,15623,630,849409,6248,14
2021-12-08,Alabama,AL,01,4903185,15793,687,850096,6316,4
2021-12-09,Alabama,AL,01,4903185,16120,549,850645,6449,0
2021-12-10,Alabama,AL,01,4903185,16611,592,851237,6643,40
2021-12-11,Alabama,AL,01,4903185,18394,713,851950,7356,22
2021-12-12,Alabama,AL,01,4903185,18330,330,852280,7329,0
2021-12-13,Alabama,AL,01,4903185,18665,294,852574,7466,0
2021-12-14,Alabama,AL,01,4903185,22361,1655,854229,8945,20
2021-12-15,Alabama,AL,01,4903185,22788,647,854876,9115,19
2021-12-16,Alabama,AL,01,4903185,23490,816,855692,9395,16
2021-12-17,Alabama,AL,01,4903185,23838,908,856600,9536,23
2021-12-18,Alabama,AL,01,4903185,24086,692,857292,9633,10
2021-12-19,Alabama,AL,01,4903185,24269,552,857844,9707,0
2021-12-20,Alabama,AL,01,4903185,24742,552,858396,9898,0
2021-12-21,Alabama,AL,01,4903185,27175,1254,859650,10871,15
2021-12-22,Alabama,AL,01,4903185,29250,1460,861110,11701,12
2021-12-23,Alabama,AL,01,4903185,32688,2060,863170,13074,22
2021-12-24,Alabama,AL,01,4903185,37474,2466,865636,14991,16
2021-12-25,Alabama,AL,01,4903185,42124,2449,868085,16848,0
2021-12-26,Alabama,AL,01,4903185,42500,863,868948,16998,0
2021-12-27,Alabama,AL,01,4903185,45866,1679,870627,18347,0
2021-12-28,Alabama,AL,01,4903185,54398,3705,874332,21758,18
2021-12-29,Alabama,AL,01,4903185,65196,5975,880307,26078,18
2021-12-30,Alabama,AL,01,4903185,84214,8256,888563,33687,1
2021-12-31,Alabama,AL,01,4903185,102303,8051,896614,40922,0
2022-01-01,Alabama,AL,01,4903185,100034,0,896614,40014,0
2022-01-02,Alabama,AL,01,4903185,130626,12927,909541,52249,0
2022-01-03,Alabama,AL,01,4903185,139400,4062,913603,55759,0
2022-01-04,Alabama,AL,01,4903185,156951,7572,921175,62779,41
2022-01-05,Alabama,AL,01,4903185,181501,11075,932250,72600,7
2022-01-06,Alabama,AL,01,4903185,209417,12626,944876,83766,40
2022-01-07,Alabama,AL,01,4903185,236693,12972,957848,94678,42
2022-01-08,Alabama,AL,01,4903185,251357,8332,966180,100544,39
2022-01-09,Alabama,AL,01,4903185,276368,12452,978632,110547,0
2022-01-10,Alabama,AL,01,4903185,289833,6250,984882,115934,0
2022-01-11,Alabama,AL,01,4903185,306978,8536,993418,122791,6
2022-01-12,Alabama,AL,01,4903185,325727,11204,1004622,130290,11
2022-01-13,Alabama,AL,01,4903185,310786,0,1004622,124315,0
2022-01-14,Alabama,AL,01,4903185,290149,0,1004622,116059,0
2022-01-15,Alabama,AL,01,4903185,270019,0,1004622,108008,0
2022-01-16,Alabama,AL,01,4903185,399658,51856,1056478,159864,93
2022-01-17,Alabama,AL,01,4903185,387486,8058,1064536,154995,0
2020-01-22,Alaska,AK,02,740995,0,0,0,0,0
2020-01-23,Alaska,AK,02,740995,0,0,0,0,0
2020-01-24,Alaska,AK,02,740995,0,0,0,0,0
2020-01-25,Alaska,AK,02,740995,0,0,0,0,0
2020-01-26,Alaska,AK,02,740995,0,0,0,0,0
2020-01-27,Alaska,AK,02,740995,0,0,0,0,0
2020-01-28,Alaska,AK,02,740995,0,0,0,0,0
2020-01-29,Alaska,AK,02,740995,0,0,0,0,0
2020-01-30,Alaska,AK,02,740995,0,0,0,0,0
2020-01-31,Alaska,AK,02,740995,0,0,0,0,0
2020-02-01,Alaska,AK,02,740995,0,0,0,0,0
2020-02-02,Alaska,AK,02,740995,0,0,0,0,0
2020-02-03,Alaska,AK,02,740995,0,0,0,0,0
2020-02-04,Alaska,AK,02,740995,0,0,0,0,0
2020-02-05,Alaska,AK,02,740995,0,0,0,0,0
2020-02-06,Alaska,AK,02,740995,0,0,0,0,0
2020-02-07,Alaska,AK,02,740995,0,0,0,0,0
2020-02-08,Alaska,AK,02,740995,0,0,0,0,0
2020-02-09,Alaska,AK,02,740995,0,0,0,0,0
2020-02-10,Alaska,AK,02,740995,0,0,0,0,0
2020-02-11,Alaska,AK,02,740995,0,0,0,0,0
2020-02-12,Alaska,AK,02,740995,0,0,0,0,0
2020-02-13,Alaska,AK,02,740995,0,0,0,0,0
2020-02-14,Alaska,AK,02,740995,0,0,0,0,0
2020-02-15,Alaska,AK,02,740995,0,0,0,0,0
2020-02-16,Alaska,AK,02,740995,0,0,0,0,0
2020-02-17,Alaska,AK,02,740995,0,0,0,0,0
2020-02-18,Alaska,AK,02,740995,0,0,0,0,0
2020-02-19,Alaska,AK,02,740995,0,0,0,0,0
2020-02-20,Alaska,AK,02,740995,0,0,0,0,0
2020-02-21,Alaska,AK,02,740995,0,0,0,0,0
2020-02-22,Alaska,AK,02,740995,0,0,0,0,0
2020-02-23,Alaska,AK,02,740995,0,0,0,0,0
2020-02-24,Alaska,AK,02,740995,0,0,0,0,0
2020-02-25,Alaska,AK,02,740995,0,0,0,0,0
2020-02-26,Alaska,AK,02,740995,0,0,0,0,0
2020-02-27,Alaska,AK,02,740995,0,0,0,0,0
2020-02-28,Alaska,AK,02,740995,0,0,0,0,0
2020-02-29,Alaska,AK,02,740995,0,0,0,0,0
2020-03-01,Alaska,AK,02,740995,0,0,0,0,0
2020-03-02,Alaska,AK,02,740995,0,0,0,0,0
2020-03-03,Alaska,AK,02,740995,0,0,0,0,0
2020-03-04,Alaska,AK,02,740995,0,0,0,0,0
2020-03-05,Alaska,AK,02,740995,0,0,0,0,0
2020-03-06,Alaska,AK,02,740995,0,0,0,0,0
2020-03-07,Alaska,AK,02,740995,0,0,0,0,0
2020-03-08,Alaska,AK,02,740995,0,0,0,0,0
2020-03-09,Alaska,AK,02,740995,0,0,0,0,0
2020-03-10,Alaska,AK,02,740995,0,0,0,0,0
2020-03-11,Alaska,AK,02,740995,0,0,0,0,0
2020-03-12,Alaska,AK,02,740995,0,0,0,0,0
2020-03-13,Alaska,AK,02,740995,2,1,1,1,0
2020-03-14,Alaska,AK,02,740995,2,0,1,1,0
2020-03-15,Alaska,AK,02,740995,2,0,1,1,0
2020-03-16,Alaska,AK,02,740995,2,0,1,1,0
2020-03-17,Alaska,AK,02,740995,9,3,4,4,0
2020-03-18,Alaska,AK,02,740995,23,5,9,9,0
2020-03-19,Alaska,AK,02,740995,29,3,12,12,0
2020-03-20,Alaska,AK,02,740995,36,3,15,15,0
2020-03-21,Alaska,AK,02,740995,39,1,16,16,0
2020-03-22,Alaska,AK,02,740995,66,10,26,26,0
2020-03-23,Alaska,AK,02,740995,98,13,39,39,0
2020-03-24,Alaska,AK,02,740995,106,4,43,43,0
2020-03-25,Alaska,AK,02,740995,124,7,50,50,0
2020-03-26,Alaska,AK,02,740995,159,14,64,64,0
2020-03-27,Alaska,AK,02,740995,187,11,75,75,0
2020-03-28,Alaska,AK,02,740995,226,17,92,91,1
2020-03-29,Alaska,AK,02,740995,274,19,111,110,0
2020-03-30,Alaska,AK,02,740995,293,8,119,118,0
2020-03-31,Alaska,AK,02,740995,319,10,129,128,0
2020-04-01,Alaska,AK,02,740995,343,13,142,138,0
2020-04-02,Alaska,AK,02,740995,351,8,150,141,0
2020-04-03,Alaska,AK,02,740995,372,11,161,149,0
2020-04-04,Alaska,AK,02,740995,391,11,172,157,0
2020-04-05,Alaska,AK,02,740995,427,15,187,171,0
2020-04-06,Alaska,AK,02,740995,416,6,193,167,0
2020-04-07,Alaska,AK,02,740995,439,22,215,176,4
2020-04-08,Alaska,AK,02,740995,460,13,228,185,0
2020-04-09,Alaska,AK,02,740995,468,10,238,188,0
2020-04-10,Alaska,AK,02,740995,461,11,249,185,0
